"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LFTS_01503",602.702114167828,0.360466448570662,0.247020975926238,1.45925441035542,0.144495098180607,0.314564550021498
"LFTS_01504",5.70615006424303,-0.575811985554849,0.988267982544601,-0.582647617574581,0.560130542971635,0.747931450998232
"LFTS_01505",3791.50589634778,-0.150948987013463,0.140547778861978,-1.07400478496141,0.282820536965511,0.489956704883913
"LFTS_01506",162.744233747867,0.0741409839570558,0.27072499112019,0.273860878710457,0.784191536841193,0.885849845507116
"LFTS_01507",509.897296982577,0.425573648315463,0.18501123002558,2.3002584667786,0.0214335811987643,0.076194522758613
"LFTS_01508",113.244183280249,-0.0163628249485615,0.313052506067712,-0.0522686278864105,0.958314650453618,0.980230370110562
"LFTS_01509",4780.48873806515,0.250038569116841,0.138441289000758,1.80609824512304,0.0709029949069748,0.188972229112847
"LFTS_01510",5442.34297899688,0.437967210803493,0.191010442612028,2.29289668572242,0.0218539536854058,0.0771316012426087
"LFTS_01511",6347.72405292307,0.00792907680912467,0.161057221087246,0.0492314269152169,0.960734866567576,0.981074209944474
"LFTS_01512",540.237954577219,0.117652919434935,0.174196490270952,0.675403501252715,0.499419441644672,0.696864337178612
"LFTS_01513",31.4543896388735,0.481811026028098,0.482969707914433,0.997600922237259,0.318472913710872,0.530789507122515
"LFTS_01514",39.9728890053633,-0.12904537306874,0.424752143605782,-0.303813353296478,0.761270092868705,0.872658167966921
"LFTS_01515",1828.04159312438,-0.394383348628565,0.163064791839408,-2.41856837506019,0.0155817168499374,0.060171316392162
"LFTS_01516",740.282673248232,-0.258408113717154,0.181789457839936,-1.42146919182013,0.155180403807638,0.329373419643477
"LFTS_01517",2389.8899752982,-0.165306138670822,0.158605389288983,-1.04224792998446,0.297296746579025,0.508234882963448
"LFTS_01518",34037.0008945184,-0.379235415775109,0.26704895476861,-1.42009698597662,0.155579447638711,0.32965154280037
"LFTS_01520",222.361261712842,0.249385321661773,0.215495281813418,1.15726580908485,0.24716377801753,0.452978941220574
"LFTS_01521",228.153183614166,-0.139405684859552,0.217343802015512,-0.641406304512895,0.521258737944388,0.715168151334743
"LFTS_01522",77.5723935832704,0.211562697433539,0.332013768303156,0.637210614833193,0.523987664399377,0.716936776359647
"LFTS_01523",17.5382751147786,-1.06566728466257,0.615778896902018,-1.73060052889754,0.083523037305031,0.21156883690016
"LFTS_01524",10.4106978704006,-1.34933535862929,0.818957662695656,-1.64762529260409,0.0994295869472324,0.241219707978493
"LFTS_01525",61.063983137506,0.280946594325818,0.432517993928186,0.649560476719647,0.515976169903238,0.71094503819808
"LFTS_01526",12.3119663764218,-0.789719512461388,0.695829193492641,-1.13493299770519,0.256403392859127,0.463447719642508
"LFTS_01527",30.8065640740159,0.454626532899413,0.472607280106989,0.961954146784396,0.33607263753578,0.550828260492151
"LFTS_01528",48.4075488212804,0.439102334221214,0.383515879000668,1.14493912316066,0.252234376025637,0.458269250386313
"LFTS_01529",17.186997506411,0.234750964068478,0.61280011440091,0.383079177943655,0.70166105779423,0.833858068682998
"LFTS_01530",2.66251983422015,-0.146466885635907,1.49260297477932,-0.0981284963990923,0.921830259864791,0.961298193839502
"LFTS_01531",371.36374683238,-0.459538235883089,0.208196551354853,-2.20723269858512,0.0272978064422179,0.0916264540049372
"LFTS_01532",1309.5736040145,0.229033626066561,0.190850275475055,1.20006966453919,0.230112285810227,0.434133820862146
"LFTS_01533",3165.49866376003,0.939143648904005,0.166605332580727,5.63693631144102,1.7310209489986e-08,3.4620418979972e-07
"LFTS_01534",2368.9886177268,0.808461274428856,0.174527931609757,4.63227442720497,3.61670304268239e-06,4.83537472010798e-05
"LFTS_01535",72.0441876422776,0.153476957501686,0.350732441553886,0.437589852885354,0.661683628212916,0.808202567328025
"LFTS_01536",815.90289683252,0.105481775757615,0.236489988285382,0.44603061855763,0.655575128847505,0.805551856625805
"LFTS_01537",816.470694602046,0.563392033274956,0.166375420191654,3.38626963421618,0.000708497330798131,0.00473615063522664
"LFTS_01538",2029.51383449788,0.752851048631448,0.162067552259761,4.64529165853497,3.39596338810159e-06,4.59014831578566e-05
"LFTS_01539",69.5763717660668,-0.545409060460235,0.351606051204818,-1.55119361168936,0.120855292632297,0.278818144457483
"LFTS_01540",117.675943646973,0.807122990144712,0.379517820743544,2.12670643123797,0.0334444828302726,0.105749907149705
"LFTS_01541",655.587964133239,0.0102142434470698,0.172387442715511,0.0592516675586763,0.952751657135498,0.977659651020814
"LFTS_01542",135.599016766534,0.605005835582211,0.268547399861968,2.25288286497348,0.0242665355372154,0.083690107165039
"LFTS_01543",393.780307962496,0.742928273887865,0.189058385586394,3.92962349479267,8.50789728887478e-05,0.000766645689766738
"LFTS_01544",658.407455831859,0.388612641773516,0.192646398104346,2.01723284524129,0.0436712199466925,0.130377671200077
"LFTS_01545",239.522288030374,-0.485466997917098,0.206518567023609,-2.35071841197503,0.0187372074997065,0.0686937860644978
"LFTS_01546",453.086871205978,0.999061239551695,0.218126756457744,4.58018656571934,4.64561339828958e-06,5.98335547633109e-05
"LFTS_01547",116.142671113483,0.235442323762909,0.282244972262746,0.834177210936224,0.404181131007337,0.618174123443017
"LFTS_01548",82.0941504381213,0.344711397750058,0.2920311900251,1.18039240164871,0.23784418260949,0.442222978655288
"LFTS_01549",357.375114040916,0.548121860456451,0.194196927320712,2.82250531982538,0.00476500314576307,0.0230746215326322
"LFTS_01550",415.935181769197,-0.0661854687064305,0.183360291799188,-0.360958569911719,0.718130418432813,0.843648915637402
"LFTS_01551",498.159906072709,-2.15251464611614,0.281873509541827,-7.63645597493343,2.23282557350691e-14,8.58242329816717e-13
"LFTS_01552",2035.1765108885,-0.341571358883398,0.167537442070022,-2.03877625600037,0.0414723630847411,0.125953102701806
"LFTS_01553",620.031049240442,-0.0508108422800425,0.240057806424174,-0.211660862176926,0.832371623714265,0.907237126423169
"LFTS_01554",345.492204188753,-0.224312739002999,0.19086072910255,-1.17526921361846,0.239887027259129,0.44403655354925
"LFTS_01555",678.602560365154,-0.0842584273092184,0.193647340294447,-0.435112752806729,0.663480587162121,0.808202567328025
"LFTS_01556",164.966987188992,-0.0176121775495323,0.230902059520594,-0.0762755325184162,0.939199891346044,0.969098998274643
"LFTS_01557",579.414633525165,-0.145579589628571,0.182014887831458,-0.799822428610205,0.423813686337421,0.635579457259717
"LFTS_01558",967.805741686918,0.0698631512187341,0.160658045554506,0.434856225081065,0.66366679056561,0.808202567328025
"LFTS_01559",499.770907826117,0.0749080632280348,0.205671821699021,0.364211599864443,0.715700005564252,0.841195419822293
"LFTS_01560",541.258289749673,0.107020623815999,0.18669505171898,0.573237602339295,0.566483827531207,0.750430918538917
"LFTS_01561",936.585062038146,0.0852354032916959,0.156597203193786,0.544297098245226,0.586237043444549,0.765398475453874
"LFTS_01562",43.3931238533495,-0.451915773219675,0.461878803806986,-0.978429340110021,0.32786202287189,0.542394469579589
"LFTS_01563",184.336131952996,-0.220792309542285,0.276303575321333,-0.799093204948613,0.42423636943921,0.635579457259717
"LFTS_01564",22377.505647477,-2.35403883450026,0.615090768260415,-3.82714057172065,0.000129640486478444,0.00111508949908032
"LFTS_01565",2445.06976141436,0.124373145271034,0.149617579323726,0.831273609914037,0.405819079326168,0.619338972362302
"LFTS_01566",724.297127587673,-0.283755378727508,0.18581091640302,-1.52711898859617,0.126731425972611,0.287363434104539
"LFTS_01567",1317.96005623412,-0.112883086325543,0.194425865120234,-0.580597063336895,0.561512051963904,0.747931450998232
"LFTS_01568",118.635637832783,-0.0376659818631519,0.302777751292148,-0.124401418870465,0.900997449979993,0.949230718180207
"LFTS_01569",1000.7630988473,-0.00282995894730769,0.180388852226183,-0.0156881032967565,0.987483218024616,0.99178715475999
"LFTS_01570",3183.14733590364,-0.365132292093277,0.149764726026968,-2.43803932861686,0.0147671672930869,0.0578459100971239
"LFTS_01571",472.123144938754,0.0525031662924801,0.185708165707684,0.282718673637234,0.77739250051341,0.88171903802404
"LFTS_01572",650.507975446747,-0.0749344056074025,0.169529638833049,-0.442013597877107,0.658479366107957,0.8069250045102
